URL_IDENTIFICATION,URL_LENGTH,CHARACTER_SET,SPECIAL_CHARACTERS,SERVER,CONTENT_LENGTH,COUNTRY,STATE,REGISTRATION_DATE,UPDATED_DATE,TCP_PACKETS_EXCHANGE,PORTS_DETECTED,REMOTE_IP,BYTES_TRANSFERRED,REMOTE_APP_PACKETS,SOURCE_APP_PACKETS,REMOTE_APP_BYTES,SOURCE_APP_BYTES,IP_PACKETS,DNS_PACKETS,WEBSITE_TYPE
M0_1179,56,ISO-8859-1,12,NaN,1819,America,CA,02 November 2002,02 February 2017,0,0,0,0,0,0,0,0,0,0,0
M0_1214,56,UTF-8,9,Apache/2.2.15 (CentOS),965,Canada,qc,08 December 1997,18 October 2015,0,0,0,0,0,0,0,0,0,0,0
M0_1227,56,ISO-8859-1,10,NaN,NaN,America,CA,29 March 1997,29 November 2016,0,0,0,0,0,0,0,0,0,0,0
M0_1276,56,UTF-8,12,Apache,3042,America,CA,20 October 1998,04 December 2013,0,0,0,0,0,0,0,0,0,0,0
M0_1317,56,us-ascii,10,Microsoft-HTTPAPI/2.0,324,America,CO,16 December 1993,09 September 2015,0,0,0,0,0,0,0,0,0,0,0
M0_1396,56,UTF-8,11,Apache-Coyote/1.1,8741,America,GA,16 February 2001,23 September 2014,0,0,0,0,0,0,0,0,0,0,0
M0_2062,56,UTF-8,10,NaN,NaN,America,Connecticut,13 December 1995,14 September 2015,4,3,2,432,5,4,432,310,4,0,0
M0_2215,56,UTF-8,10,nginx,14672,Panama,PANAMA,25 February 1999,18 January 2016,11,3,5,870,5,11,870,306,11,0,0
M0_225,56,ISO-8859-1,9,NaN,NaN,America,CA,29 March 1997,29 November 2016,57,51,3,8171,59,69,9059,26659,69,12,0
M0_2281,56,iso-8859-1,11,Apache,229,NaN,NaN,13 October 2000,28 August 2015,5,5,3,450,7,5,450,479,5,0,0
M0_249,56,ISO-8859-1,9,NaN,NaN,America,CA,29 March 1997,29 November 2016,26,18,7,3928,27,32,4368,10186,32,6,0
M0_28,56,us-ascii,11,Microsoft-HTTPAPI/2.0,324,Australia,NaN,22 July 2008,22 July 2016,20,2,7,1876,17,26,2354,2205,26,6,0
M0_394,56,iso-8859-1,11,Apache,189,NaN,NaN,06 August 2004,05 July 2016,25,13,7,2910,30,31,3402,7648,31,6,0
M0_421,56,us-ascii,9,Microsoft-HTTPAPI/2.0,324,America,Nevada,18 May 2003,19 May 2016,12,3,7,1080,14,14,1260,2498,14,2,0
M0_473,56,ISO-8859-1,9,Apache/1.3.42 Ben-SSL/1.60 (Unix) mod_gzip/1.3.26.1a mod_fastcgi/2.4.6 mod_throttle/3.1.2 Chili!Soft-ASP/3.6.2 FrontPage/5.0.2.2635 mod_perl/1.31 PHP/4.4.9,NaN,Canada,Quebec,04 February 2003,06 February 2017,15,2,5,1944,21,21,2416,2698,21,6,0
M0_514,56,UTF-8,12,nginx/1.6.2,NaN,Canada,hunansheng,30 August 2004,08 March 2017,10,4,4,944,15,14,1252,3869,14,4,0
M0_522,56,utf-8,13,Apache,67283,America,MO,20 May 1996,24 October 2016,37,3,5,3050,44,43,3492,65986,43,6,0
M0_56,56,ISO-8859-1,12,nginx,1523,America,Ohio,08 January 2004,03 January 2017,35,11,3,6351,46,43,6989,22390,43,8,0
M0_615,56,us-ascii,10,Microsoft-HTTPAPI/2.0,324,America,Arizona,09 August 2002,03 April 2016,18,13,2,3354,18,24,3810,8544,24,6,0
M0_714,56,UTF-8,12,mw2228.codfw.wmnet,NaN,America,CA,13 January 2001,12 December 2015,8,3,3,847,18,16,1435,1998,16,8,0
M0_853,56,ISO-8859-1,9,Apache,1264,IL,il,29 December 2008,15 March 2017,0,0,0,0,0,0,0,0,0,0,0
M0_867,56,iso-8859-1,9,Apache,225,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0
M0_881,56,ISO-8859-1,11,Aeria Games & Entertainment,17072,DE,Berlin,31 July 2006,28 February 2017,0,0,0,0,0,0,0,0,0,0,0
M0_943,56,utf-8,11,Apache,17541,America,CA,16 November 1998,03 March 2017,0,0,0,0,0,0,0,0,0,0,0
M0_944,56,utf-8,10,nginx/1.12.0,NaN,America,FL,18 April 2000,18 April 2016,0,0,0,0,0,0,0,0,0,0,0
M0_98,56,utf-8,11,nginx/1.6.3 + Phusion Passenger,NaN,NaN,NaN,20 April 2001,22 May 2015,10,2,3,1256,14,14,1576,1546,14,4,0
M0_984,56,ISO-8859-1,11,nginx/1.12.0,NaN,America,Arizona,28 September 2005,02 March 2017,0,0,0,0,0,0,0,0,0,0,0
M0_986,56,UTF-8,11,Apache/2.4.10 (Debian) PHP/5.6.30-0+deb8u1 mod_perl/2.0.9dev Perl/v5.20.2,3782,Panama,PANAMA,31 May 2005,06 March 2017,0,0,0,0,0,0,0,0,0,0,0
M0_1041,57,iso-8859-1,9,Apache,355,America,FL,03 August 1998,06 February 2017,0,0,0,0,0,0,0,0,0,0,0
M0_1092,57,UTF-8,11,mw2173.codfw.wmnet,7340,America,CA,13 January 2001,12 December 2015,0,0,0,0,0,0,0,0,0,0,0
M0_1249,57,utf-8,11,Apache/2.2.29 (Unix) mod_ssl/2.2.29 OpenSSL/1.0.1e-fips mod_bwlimited/1.4 PHP/5.4.35,5796,America,Arizona,14 February 2000,14 February 2016,0,0,0,0,0,0,0,0,0,0,0
M0_1348,57,UTF-8,10,Server,NaN,America,NV,01 November 1994,30 April 2014,0,0,0,0,0,0,0,0,0,0,0
M0_1414,57,ISO-8859-1,9,NaN,NaN,America,CA,29 March 1997,29 November 2016,0,0,0,0,0,0,0,0,0,0,0
M0_2081,57,utf-8,11,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.1e-fips mod_fcgid/2.3.9 Communique/4.2.0,448,NaN,NaN,NaN,NaN,2,2,1,356,4,2,356,246,2,0,0
M0_2130,57,UTF-8,11,Apache-Coyote/1.1,17249,NaN,NaN,16 October 2000,25 October 2016,15,13,7,1062,19,15,1062,1354,15,0,0
M0_2150,57,us-ascii,11,Microsoft-HTTPAPI/2.0,324,NaN,NaN,05 February 1999,20 April 2015,8,5,5,696,10,8,696,636,8,0,0
M0_2167,57,us-ascii,10,Microsoft-HTTPAPI/2.0,324,America,UT,05 February 1999,16 June 2014,7,3,2,630,5,7,630,306,7,0,0
M0_2173,57,utf-8,12,NaN,20504,America,NY,14 April 1998,15 March 2017,4,3,3,408,6,4,408,378,4,0,0
M0_2191,57,utf-8,12,Apache/2.2.31 (Amazon),6828,NaN,NaN,28 August 2007,29 April 2013,13,4,7,1074,5,13,1074,306,13,0,0
M0_250,57,ISO-8859-1,10,NaN,NaN,America,CA,29 March 1997,29 November 2016,63,58,6,8280,65,75,9168,23559,75,12,0
M0_299,57,ISO-8859-1,10,nginx,1510,America,Ohio,08 January 2004,03 January 2017,37,9,11,5965,47,43,6439,20145,43,6,0
M0_375,57,UTF-8,10,nginx,NaN,SE,INDAL,19 December 2006,17 December 2016,16,0,3,1345,19,18,1495,18597,18,2,0
M0_413,57,UTF-8,10,Apache,NaN,NaN,NaN,16 January 2001,17 December 2016,16,0,7,1293,19,20,1617,1754,20,4,0
M0_458,57,ISO-8859-1,12,Apache/2.2.15 (CentOS) DAV/2 mod_ssl/2.2.15 OpenSSL/1.0.1e-fips PHP/5.3.3,11202,America,IL,12 December 1990,08 June 2015,79,2,7,5863,83,83,6173,127368,83,4,0
M0_517,57,UTF-8,9,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/7.0.14,6588,Japan,Osaka,19 July 2016,19 July 2016,19,8,10,1764,24,23,2120,2364,23,4,0
M0_535,57,iso-8859-1,10,Apache/2,345,America,CA,25 February 1999,18 January 2017,31,0,5,2335,37,33,2493,35231,33,2,0
M0_546,57,UTF-8,13,cloudflare-nginx,NaN,America,NY,13 November 2003,12 January 2017,42,7,12,3944,40,48,4404,23329,48,6,0
M0_578,57,UTF-8,11,Server,NaN,America,NV,01 November 1994,30 April 2014,32,26,3,4195,45,38,4623,45691,38,6,0
M0_625,57,iso-8859-1,11,nginx,234,America,NY,02 December 2000,03 November 2016,21,6,13,1627,23,25,1933,2044,25,4,0
M0_636,57,ISO-8859-1,10,Apache,21046,America,NY,30 December 2002,09 April 2014,107,4,4,8986,148,111,9294,234205,111,4,0
M0_732,57,utf-8,11,Microsoft-IIS/7.0,23463,IT,RM,07 April 2006,08 April 2017,18,4,6,1965,21,22,2249,7616,22,4,0
M0_749,57,us-ascii,10,Microsoft-HTTPAPI/2.0,324,NaN,NaN,NaN,NaN,62,0,3,4725,65,66,5023,97272,66,4,0
M0_75,57,utf-8,11,Apache,NaN,America,CO,08 May 2003,05 May 2015,9,0,3,871,12,11,1021,4257,11,2,0
M0_791,57,iso-8859-1,11,Apache,241,America,UT,16 May 1995,21 October 2016,0,0,0,0,0,0,0,0,0,0,0
M0_86,57,UTF-8,7,Apache/2.2.31 (Amazon),1182,NaN,NaN,29 July 2004,03 January 2016,10,3,5,949,15,14,1309,2597,14,4,0
M0_882,57,UTF-8,12,nginx,NaN,America,Arizona,30 November 2006,17 April 2015,0,0,0,0,0,0,0,0,0,0,0
M0_932,57,UTF-8,13,mw2198.codfw.wmnet,NaN,America,CA,13 January 2001,12 December 2015,0,0,0,0,0,0,0,0,0,0,0
M0_996,57,ISO-8859-1,11,Apache,10280,America,IL,09 March 2006,23 February 2017,0,0,0,0,0,0,0,0,0,0,0
A0_103,58,UTF-8,12,Apache,NaN,Czech Republic,PRAHA,07 October 2006,07 March 2017,50,0,1,3592,53,52,3744,66100,52,2,1
A0_83,58,UTF-8,13,nginx/1.12.0,5962,America,UTAH,06 May 2006,06 May 2016,10,0,2,1692,15,14,2004,8467,14,4,1
M0_1025,58,utf-8,12,Apache,NaN,America,NY,18 January 1994,21 October 2016,0,0,0,0,0,0,0,0,0,0,0
M0_1107,58,UTF-8,8,Apache,58,America,MA,12 September 2009,23 August 2016,0,0,0,0,0,0,0,0,0,0,0
M0_1256,58,us-ascii,10,Microsoft-HTTPAPI/2.0,324,America,UT,05 February 1999,16 June 2014,0,0,0,0,0,0,0,0,0,0,0
M0_1274,58,us-ascii,11,Microsoft-HTTPAPI/2.0,324,Australia,NaN,22 July 2008,22 July 2016,0,0,0,0,0,0,0,0,0,0,0
M0_2031,58,ISO-8859-1,9,nginx/1.12.0,NaN,America,Illinois,04 October 2010,21 October 2014,5,3,3,474,4,5,474,244,5,0,0
M0_2074,58,utf-8,11,nginx/1.6.3 + Phusion Passenger,NaN,America,Arizona,20 April 2001,22 May 2015,4,4,1,420,5,4,420,414,4,0,0
M0_2201,58,UTF-8,10,GSE,208082,America,CA,31 July 2000,29 June 2016,5,4,2,474,7,5,474,442,5,0,0
M0_2223,58,us-ascii,11,NaN,NaN,America,WA,22 March 1999,15 July 2016,5,4,2,486,9,5,486,672,5,0,0
M0_2254,58,ISO-8859-1,11,nginx/1.12.0,NaN,Canada,QC,18 April 2005,22 March 2017,4,2,2,408,7,4,408,438,4,0,0
M0_302,58,iso-8859-1,8,Apache/2,345,America,FL,01 October 2001,16 January 2017,9,0,3,1481,12,13,1773,1327,13,4,0
M0_329,58,us-ascii,12,Microsoft-HTTPAPI/2.0,324,America,CA,18 April 2001,27 September 2016,50,42,4,6256,63,58,6896,63202,58,8,0
M0_338,58,ISO-8859-1,10,nginx,NaN,Canada,ON,14 July 1998,11 July 2016,5,0,3,620,8,7,770,626,7,2,0
M0_358,58,us-ascii,9,NaN,324,America,CO,15 August 1995,13 July 2016,14,0,1,1794,18,18,2102,2242,18,4,0
M0_368,58,us-ascii,9,Microsoft-HTTPAPI/2.0,324,NaN,NaN,08 September 2004,28 February 2017,15,10,3,2344,17,19,2668,6649,19,4,0
M0_554,58,UTF-8,10,Apache/2.4.6 (CentOS) OpenSSL/1.0.1e-fips PHP/5.4.16,1688,America,Arizona,26 January 2001,07 December 2015,17,15,4,1146,5,17,1146,416,17,0,0
M0_598,58,UTF-8,11,mw2172.codfw.wmnet,NaN,America,CA,13 January 2001,12 December 2015,44,37,6,6317,53,52,6925,38708,52,8,0
M0_604,58,UTF-8,11,nginx,NaN,NaN,NaN,17 July 2006,07 September 2016,20,9,4,3076,23,26,3494,8668,26,6,0
M0_776,58,ISO-8859-1,9,nginx/1.2.6,NaN,America,Arizona,17 May 2001,15 April 2015,0,0,0,0,0,0,0,0,0,0,0
M0_845,58,UTF-8,11,Server,NaN,America,NV,01 November 1994,30 April 2014,0,0,0,0,0,0,0,0,0,0,0
M0_857,58,ISO-8859-1,11,Server,1179,America,NV,01 November 1994,30 April 2014,0,0,0,0,0,0,0,0,0,0,0
M0_921,58,utf-8,12,nginx/1.8.0,90837,America,va,07 September 1993,05 August 2016,0,0,0,0,0,0,0,0,0,0,0
M0_1081,59,UTF-8,11,Server,NaN,America,NV,01 November 1994,30 April 2014,0,0,0,0,0,0,0,0,0,0,0
M0_1119,59,utf-8,11,cloudflare-nginx,NaN,America,Arizona,07 June 2001,27 November 2015,0,0,0,0,0,0,0,0,0,0,0
M0_1138,59,iso-8859-1,10,NaN,NaN,NaN,NaN,13 August 2004,20 August 2015,0,0,0,0,0,0,0,0,0,0,0
M0_1153,59,iso-8859-1,11,Apache/2.2.15 (CentOS),NaN,America,UT,16 May 1995,21 October 2016,0,0,0,0,0,0,0,0,0,0,0
M0_12,59,utf-8,10,Microsoft-IIS/8.5,26958,NaN,NaN,16 June 1996,28 March 2016,15,10,1,2421,17,21,2861,7924,21,6,0
M0_1206,59,utf-8,12,nginx,162,BS,New Providence,06 November 2007,01 October 2016,0,0,0,0,0,0,0,0,0,0,0
M0_1233,59,UTF-8,10,Apache/2.4.6 (Unix) mod_jk/1.2.37,19404,America,IL,14 June 1995,17 May 2016,0,0,0,0,0,0,0,0,0,0,0
M0_1269,59,ISO-8859-1,11,nginx,162,America,Virginia,23 March 1998,29 May 2015,0,0,0,0,0,0,0,0,0,0,0
M0_1331,59,us-ascii,10,NaN,324,America,FL,21 April 2002,23 March 2017,0,0,0,0,0,0,0,0,0,0,0
M0_1358,59,iso-8859-1,10,Apache/2.4.23 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4,352,China,NaN,07 July 2007,04 March 2017,0,0,0,0,0,0,0,0,0,0,0
M0_1399,59,ISO-8859-1,9,NaN,NaN,America,CA,29 March 1997,29 November 2016,0,0,0,0,0,0,0,0,0,0,0
M0_1417,59,utf-8,11,NaN,7697,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0
M0_2047,59,us-ascii,10,NaN,324,America,FL,21 April 2002,23 March 2017,6,5,3,528,6,6,528,407,6,0,0
M0_2050,59,UTF-8,13,NaN,9322,America,AZ,31 December 2005,31 December 2016,8,5,6,672,12,8,672,768,8,0,0
M0_2115,59,UTF-8,10,Apache/2.2.22 (Debian),NaN,France,NaN,17 March 1996,01 June 2016,10,3,8,828,16,10,828,1036,10,0,0
M0_2243,59,UTF-8,11,Apache/2.4.25 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4,NaN,NaN,NaN,19 February 2002,25 April 2016,10,7,5,768,13,10,768,890,10,0,0
M0_227,59,UTF-8,15,ATS,NaN,America,CA,18 January 1995,26 August 2015,20,6,5,2638,25,28,3208,6137,28,8,0
M0_265,59,ISO-8859-1,9,nginx,12629,America,CA,28 April 2005,07 December 2015,24,0,11,1863,27,26,2033,15088,26,2,0
M0_296,59,us-ascii,11,Microsoft-HTTPAPI/2.0,324,Australia,NaN,22 July 2008,22 July 2016,24,3,6,2752,24,30,3230,8910,30,6,0
M0_397,59,us-ascii,9,NaN,324,America,CO,15 August 1995,13 July 2016,14,0,1,1797,19,18,2105,2308,18,4,0
M0_426,59,ISO-8859-1,13,nginx/1.4.4,NaN,America,UT,21 June 1997,21 October 2016,8,3,8,552,5,8,552,420,8,0,0
M0_486,59,us-ascii,13,Microsoft-HTTPAPI/2.0,324,America,UT,16 May 1995,21 October 2016,29,12,6,3325,32,33,3635,29835,33,4,0
M0_516,59,ISO-8859-1,11,Apache,5290,America,FL,24 April 1999,23 February 2015,17,2,2,1684,22,21,2012,14589,21,4,0
M0_592,59,utf-8,11,NaN,12965,America,FL,24 January 2001,24 January 2017,48,9,12,3796,51,52,4118,37621,52,4,0
M0_600,59,us-ascii,13,Microsoft-IIS/7.5,324,America,Missouri,23 May 1997,15 April 2015,10,0,3,1170,14,16,1584,1324,16,6,0
M0_618,59,ISO-8859-1,11,cloudflare-nginx,NaN,NL,ZH,12 September 2002,06 May 2015,9,0,2,1589,13,13,1909,2404,13,4,0
M0_620,59,UTF-8,10,Apache,NaN,America,WA,20 February 2006,22 February 2017,10,1,3,1300,15,14,1618,13818,14,4,0
M0_674,59,utf-8,12,nginx,162,BS,New Providence,06 November 2007,01 October 2016,22,12,5,3142,24,30,3746,7684,30,8,0
M0_718,59,ISO-8859-1,11,Apache/2.2.22 (Ubuntu),125,America,Oregon,21 November 1997,05 March 2017,38,4,10,3936,46,44,4404,29443,44,6,0
M0_779,59,ISO-8859-1,12,nginx,1511,America,Ohio,08 January 2004,03 January 2017,0,0,0,0,0,0,0,0,0,0,0
M0_802,59,ISO-8859-1,11,Apache,5290,America,FL,24 April 1999,23 February 2015,0,0,0,0,0,0,0,0,0,0,0
M0_87,59,UTF-8,12,cloudflare-nginx,NaN,America,FL,19 March 1999,11 March 2012,14,0,3,1438,16,18,1734,4800,18,4,0
M0_93,59,utf-8,10,Microsoft-IIS/8.5,19867,NaN,NaN,16 June 1996,28 March 2016,21,12,3,3104,23,29,3696,8857,29,8,0
M0_999,59,iso-8859-1,13,nginx/1.2.1,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0
M0_1031,60,ISO-8859-1,11,Apache,NaN,America,UT,16 May 1995,21 October 2016,0,0,0,0,0,0,0,0,0,0,0
M0_119,60,iso-8859-1,11,Apache,198,HK,NaN,01 September 2016,02 September 2016,3,1,2,238,7,5,394,654,5,2,0
M0_1211,60,ISO-8859-1,11,NaN,1973,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0
M0_1278,60,utf-8,10,cloudflare-nginx,NaN,America,CA,04 November 1998,02 October 2016,0,0,0,0,0,0,0,0,0,0,0
M0_1297,60,iso-8859-1,11,Apache,243,America,UT,16 May 1995,21 October 2016,0,0,0,0,0,0,0,0,0,0,0
M0_1400,60,us-ascii,11,Microsoft-HTTPAPI/2.0,324,China,NaN,09 August 1995,04 August 2015,0,0,0,0,0,0,0,0,0,0,0
M0_2035,60,utf-8,10,Cowboy,21666,America,CA,15 April 2010,11 April 2017,9,7,7,762,10,9,762,640,9,0,0
M0_2053,60,UTF-8,12,nginx,NaN,America,CA,12 December 2003,18 October 2016,8,6,5,696,9,8,696,574,8,0,0
M0_2108,60,UTF-8,10,Apache/2.2.22 (Debian),8774,KR,NaN,04 December 2014,16 November 2016,6,6,3,540,9,6,540,617,6,0,0
M0_2168,60,ISO-8859-1,13,NaN,1819,America,CA,02 November 2002,02 February 2017,1,1,1,202,4,1,202,250,1,0,0
M0_2292,60,UTF-8,11,nginx/1.2.1,2544,NaN,NaN,16 July 1998,NaN,4,2,3,408,4,4,408,250,4,0,0
M0_2312,60,utf-8,13,Apache,NaN,NaN,NaN,10 June 1999,11 April 2016,10,8,2,12231,11,10,12231,1186,10,0,0
M0_359,60,ISO-8859-1,11,cloudflare-nginx,NaN,America,Illinois,28 August 2001,28 April 2015,29,22,3,4932,41,35,5392,23578,35,6,0
M0_384,60,iso-8859-1,12,nginx,NaN,Canada,BC,20 October 1998,07 December 2015,6,0,4,664,8,8,808,609,8,2,0
M0_447,60,us-ascii,9,Microsoft-HTTPAPI/2.0,324,America,PA,05 June 2003,26 November 2014,5,0,1,622,7,7,812,9159,7,2,0
M0_611,60,ISO-8859-1,11,Apache,NaN,Canada,BC,12 October 2003,07 August 2015,29,1,4,2630,35,35,3102,35655,35,6,0
M0_627,60,UTF-8,11,Apache,40582,America,ny,20 May 1996,19 April 2017,101,4,15,7002,79,107,7422,172138,107,6,0
M0_635,60,UTF-8,13,mw2113.codfw.wmnet,NaN,America,CA,13 January 2001,12 December 2015,38,32,3,4488,44,44,4944,44959,44,6,0
M0_662,60,utf-8,11,NaN,19671,America,CA,14 October 2001,18 December 2016,45,0,3,4192,54,53,4834,62498,53,8,0
M0_675,60,utf-8,13,Microsoft-IIS/7.5,NaN,GB,London,29 September 1998,09 April 2017,23,12,5,3208,26,32,3883,8206,32,9,0
M0_70,60,UTF-8,12,Apache,NaN,NaN,NaN,16 May 2001,17 March 2016,113,0,3,7746,134,117,8062,229040,117,4,0
M0_770,60,UTF-8,12,cloudflare-nginx,NaN,America,FL,13 June 1995,05 May 2015,3,0,1,466,6,5,618,490,5,2,0
M0_8,60,utf-8,11,nginx,NaN,America,California,24 September 2006,26 August 2015,14,9,2,2531,18,18,2819,8177,18,4,0
M0_953,60,utf-8,9,Apache/2.2.14 (Unix) mod_ssl/2.2.14 OpenSSL/0.9.8a,824,America,OH,13 August 2003,14 August 2016,0,0,0,0,0,0,0,0,0,0,0
M0_972,60,UTF-8,13,Apache,NaN,America,VA,12 January 1995,19 December 2016,0,0,0,0,0,0,0,0,0,0,0
A0_56,61,ISO-8859-1,12,Apache,526,DE,NaN,10 September 2003,11 September 2016,0,0,0,0,2,0,0,124,0,0,1
M0_1113,61,us-ascii,10,Microsoft-IIS/7.5,324,America,AZ,09 April 2008,10 April 2017,0,0,0,0,0,0,0,0,0,0,0
M0_1189,61,ISO-8859-1,12,Apache/2.4.7 (Ubuntu),4576,America,FL,25 October 2002,28 March 2014,0,0,0,0,0,0,0,0,0,0,0
M0_1231,61,UTF-8,12,Apache/2.2.15 (Red Hat),39198,NaN,NaN,16 October 2000,25 October 2016,0,0,0,0,0,0,0,0,0,0,0
M0_1290,61,us-ascii,11,cloudflare-nginx,NaN,America,FL,21 May 1995,22 February 2017,0,0,0,0,0,0,0,0,0,0,0
M0_1366,61,ISO-8859-1,10,Apache,6473,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0
M0_1409,61,ISO-8859-1,9,Microsoft-IIS/7.5,11,America,WA,13 September 2000,29 August 2016,0,0,0,0,0,0,0,0,0,0,0
M0_157,61,ISO-8859-1,11,Apache/2.4.10 (Ubuntu),11780,America,WA,20 January 1998,06 March 2017,20,1,5,1930,24,28,2610,8029,28,8,0
M0_164,61,ISO-8859-1,12,Apache,NaN,America,CA,09 August 1996,04 April 2017,22,5,10,1673,22,24,1837,2525,24,2,0
M0_2012,61,ISO-8859-1,12,nginx,1522,America,Ohio,08 January 2004,03 January 2017,4,3,2,432,6,4,432,376,4,0,0
M0_2059,61,ISO-8859-1,12,Apache,NaN,NaN,NaN,27 January 1999,14 October 2012,5,3,3,498,7,5,498,438,5,0,0
M0_2086,61,ISO-8859-1,9,nginx/1.12.0,NaN,NaN,NaN,15 August 2013,07 August 2015,12,7,5,960,10,12,960,640,12,0,0
M0_2091,61,UTF-8,10,Server,NaN,America,NV,01 November 1994,30 April 2014,5,5,3,498,8,5,498,508,5,0,0
M0_2200,61,us-ascii,11,NaN,257,America,WA,22 March 1999,15 July 2016,4,3,2,432,4,4,432,244,4,0,0
M0_2210,61,UTF-8,12,Server,NaN,America,NV,01 November 1994,30 April 2014,20,8,7,1344,10,20,1344,739,20,0,0
M0_2287,61,us-ascii,11,NaN,257,America,WA,22 March 1999,15 July 2016,10,5,7,792,15,10,792,971,10,0,0
M0_2322,61,ISO-8859-1,11,Apache,NaN,America,DE,10 August 1999,03 March 2017,7,3,3,582,5,7,582,306,7,0,0
M0_240,61,utf-8,11,Apache,8864,NaN,NaN,27 May 1997,28 April 2017,26,18,4,3798,36,34,4444,18719,34,8,0
M0_272,61,ISO-8859-1,13,Apache,267,America,NY,13 March 2000,10 February 2016,7,1,3,743,13,11,1033,1520,11,4,0
M0_342,61,UTF-8,13,cloudflare-nginx,NaN,America,WA,03 April 2011,11 March 2017,31,5,8,4514,40,39,5168,26105,39,8,0
M0_350,61,utf-8,11,nginx,NaN,America,California,24 September 2006,26 August 2015,25,20,3,3252,35,29,3540,36967,29,4,0
M0_924,61,utf-8,14,Microsoft-IIS/7.5,25090,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0
M0_973,61,ISO-8859-1,10,nginx/1.12.0,4347,America,CO,16 December 2004,09 September 2013,0,0,0,0,0,0,0,0,0,0,0
M0_106,62,ISO-8859-1,13,Apache,6567,America,FL,24 April 1999,23 February 2015,8,0,2,1089,13,14,1601,1977,14,6,0
M0_1106,62,UTF-8,13,mw2224.codfw.wmnet,NaN,America,CA,13 January 2001,12 December 2015,0,0,0,0,0,0,0,0,0,0,0
M0_1133,62,UTF-8,12,nginx,NaN,NaN,NaN,17 July 2006,07 September 2016,0,0,0,0,0,0,0,0,0,0,0
M0_1171,62,ISO-8859-1,13,Apache,6567,America,FL,24 April 1999,23 February 2015,0,0,0,0,0,0,0,0,0,0,0
M0_1212,62,ISO-8859-1,12,Apache,20986,America,NY,30 December 2002,09 April 2014,0,0,0,0,0,0,0,0,0,0,0
M0_1255,62,UTF-8,12,mw2171.codfw.wmnet,NaN,America,CA,13 January 2001,12 December 2015,0,0,0,0,0,0,0,0,0,0,0
M0_1327,62,UTF-8,13,Apache,12440,Canada,Ontario,04 June 2010,07 April 2016,0,0,0,0,0,0,0,0,0,0,0
M0_1330,62,iso-8859-1,10,Apache/2.4.25 (Amazon) OpenSSL/1.0.1k-fips,245,America,Missouri,11 October 2005,19 September 2016,0,0,0,0,0,0,0,0,0,0,0
M0_1379,62,us-ascii,9,Microsoft-HTTPAPI/2.0,324,America,PA,25 October 2003,26 November 2014,0,0,0,0,0,0,0,0,0,0,0
M0_276,62,iso-8859-1,11,Apache/2.2.15 (CentOS),NaN,America,UT,16 May 1995,21 October 2016,11,5,4,1040,19,15,1374,2206,15,4,0
M0_383,62,utf-8,11,AmazonS3,382,NaN,NaN,13 July 2001,26 April 2015,21,5,7,1810,21,25,2102,2519,25,4,0
M0_743,62,UTF-8,11,Apache/2.2.3 (CentOS),2192,India,MAHARASHTR,22 December 2003,04 March 2017,32,8,11,2772,37,38,3258,32655,38,6,0
M0_788,62,us-ascii,11,Microsoft-IIS/7.5,324,America,California,26 September 2003,17 June 2016,0,0,0,0,0,0,0,0,0,0,0
M0_917,62,UTF-8,12,GSE,9285,America,CA,31 July 2000,29 June 2016,0,0,0,0,0,0,0,0,0,0,0
M0_995,62,ISO-8859-1,12,Apache,NaN,Australia,Queensland,22 March 2006,22 March 2017,0,0,0,0,0,0,0,0,0,0,0
M0_100,63,ISO-8859-1,14,cloudflare-nginx,NaN,NaN,NaN,26 January 2007,21 January 2016,18,0,2,1676,22,22,1968,21002,22,4,0
M0_1000,63,utf-8,12,Apache/2.2.15 (CentOS),7221,America,CA,13 August 2002,14 March 2017,0,0,0,0,0,0,0,0,0,0,0
M0_1182,63,UTF-8,11,mw2257.codfw.wmnet,14506,America,CA,13 January 2001,12 December 2015,0,0,0,0,0,0,0,0,0,0,0
M0_1202,63,UTF-8,13,mw2226.codfw.wmnet,NaN,America,CA,13 January 2001,12 December 2015,0,0,0,0,0,0,0,0,0,0,0
M0_1291,63,UTF-8,12,Apache,NaN,America,Arizona,19 October 2006,20 October 2016,0,0,0,0,0,0,0,0,0,0,0
M0_204,63,us-ascii,11,Microsoft-HTTPAPI/2.0,324,NaN,NaN,NaN,NaN,67,32,17,6011,42,73,6453,28050,73,6,0
M0_2041,63,ISO-8859-1,11,cloudflare-nginx,NaN,NaN,NaN,21 June 2004,17 March 2017,4,4,1,420,6,4,420,476,4,0,0
